YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2020,5,AK,"Combined Heat and Power, Electric Power",Total,11176
2020,5,AK,"Combined Heat and Power, Electric Power",Coal,11176
2020,5,AK,"Combined Heat and Power, Electric Power",Petroleum,0
2020,5,AK,"Combined Heat and Power, Electric Power",Other Biomass,0
2020,5,AK,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2020,5,AK,"Electric Generators, Independent Power Producers",Total,4528
2020,5,AK,"Electric Generators, Independent Power Producers",Petroleum,169
2020,5,AK,"Electric Generators, Independent Power Producers",Wind,4359
2020,5,AK,"Electric Generators, Electric Utilities",Total,463065
2020,5,AK,"Electric Generators, Electric Utilities",Coal,36435
2020,5,AK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,170016
2020,5,AK,"Electric Generators, Electric Utilities",Natural Gas,190160
2020,5,AK,"Electric Generators, Electric Utilities",Other,-312
2020,5,AK,"Electric Generators, Electric Utilities",Petroleum,60224
2020,5,AK,"Electric Generators, Electric Utilities",Wind,6542
2020,5,AL,Total Electric Power Industry,Total,10901228
2020,5,AL,Total Electric Power Industry,Coal,1112678
2020,5,AL,Total Electric Power Industry,Hydroelectric Conventional,1382583
2020,5,AL,Total Electric Power Industry,Natural Gas,4165388
2020,5,AL,Total Electric Power Industry,Nuclear,3919987
2020,5,AL,Total Electric Power Industry,Other Gases,32
2020,5,AL,Total Electric Power Industry,Other,-4
2020,5,AL,Total Electric Power Industry,Petroleum,224
2020,5,AL,Total Electric Power Industry,Solar Thermal and Photovoltaic,44282
2020,5,AL,Total Electric Power Industry,Other Biomass,3199
2020,5,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,272857
2020,5,AL,"Combined Heat and Power, Industrial Power",Total,372369
2020,5,AL,"Combined Heat and Power, Industrial Power",Coal,0
2020,5,AL,"Combined Heat and Power, Industrial Power",Natural Gas,99353
2020,5,AL,"Combined Heat and Power, Industrial Power",Other Gases,32
2020,5,AL,"Combined Heat and Power, Industrial Power",Other,0
2020,5,AL,"Combined Heat and Power, Industrial Power",Petroleum,127
2020,5,AL,"Combined Heat and Power, Industrial Power",Other Biomass,0
2020,5,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,272857
2020,5,AL,"Combined Heat and Power, Electric Power",Total,0
2020,5,AL,"Combined Heat and Power, Electric Power",Natural Gas,0
2020,5,AL,"Electric Generators, Independent Power Producers",Total,2192408
2020,5,AL,"Electric Generators, Independent Power Producers",Natural Gas,2147959
2020,5,AL,"Electric Generators, Independent Power Producers",Other,-4
2020,5,AL,"Electric Generators, Independent Power Producers",Petroleum,96
2020,5,AL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,41157
2020,5,AL,"Electric Generators, Independent Power Producers",Other Biomass,3199
2020,5,AL,"Electric Generators, Electric Utilities",Total,8336451
2020,5,AL,"Electric Generators, Electric Utilities",Coal,1112678
2020,5,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1382583
2020,5,AL,"Electric Generators, Electric Utilities",Natural Gas,1918076
2020,5,AL,"Electric Generators, Electric Utilities",Nuclear,3919987
2020,5,AL,"Electric Generators, Electric Utilities",Petroleum,1
2020,5,AL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,3125
2020,5,AR,Total Electric Power Industry,Total,4094709
2020,5,AR,Total Electric Power Industry,Coal,774484
2020,5,AR,Total Electric Power Industry,Pumped Storage,12140
2020,5,AR,Total Electric Power Industry,Hydroelectric Conventional,604897
2020,5,AR,Total Electric Power Industry,Natural Gas,1239385
2020,5,AR,Total Electric Power Industry,Nuclear,1362478
2020,5,AR,Total Electric Power Industry,Other,370
2020,5,AR,Total Electric Power Industry,Petroleum,-1277
2020,5,AR,Total Electric Power Industry,Solar Thermal and Photovoltaic,24636
2020,5,AR,Total Electric Power Industry,Other Biomass,7778
2020,5,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,69818
2020,5,AR,"Combined Heat and Power, Industrial Power",Total,88302
2020,5,AR,"Combined Heat and Power, Industrial Power",Coal,2383
2020,5,AR,"Combined Heat and Power, Industrial Power",Natural Gas,15637
2020,5,AR,"Combined Heat and Power, Industrial Power",Other,462
2020,5,AR,"Combined Heat and Power, Industrial Power",Petroleum,2
2020,5,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,69818
2020,5,AR,"Combined Heat and Power, Commercial Power",Total,5718
2020,5,AR,"Combined Heat and Power, Commercial Power",Natural Gas,2895
2020,5,AR,"Combined Heat and Power, Commercial Power",Other,-92
2020,5,AR,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,2438
2020,5,AR,"Combined Heat and Power, Commercial Power",Other Biomass,478
2020,5,AR,"Combined Heat and Power, Electric Power",Total,108253
2020,5,AR,"Combined Heat and Power, Electric Power",Natural Gas,105530
2020,5,AR,"Combined Heat and Power, Electric Power",Petroleum,0
2020,5,AR,"Combined Heat and Power, Electric Power",Other Biomass,2723
2020,5,AR,"Electric Generators, Independent Power Producers",Total,293537
2020,5,AR,"Electric Generators, Independent Power Producers",Coal,262891
2020,5,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,3696
2020,5,AR,"Electric Generators, Independent Power Producers",Petroleum,347
2020,5,AR,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,22026
2020,5,AR,"Electric Generators, Independent Power Producers",Other Biomass,4577
2020,5,AR,"Electric Generators, Electric Utilities",Total,3598898
2020,5,AR,"Electric Generators, Electric Utilities",Coal,509209
2020,5,AR,"Electric Generators, Electric Utilities",Pumped Storage,12140
2020,5,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,601201
2020,5,AR,"Electric Generators, Electric Utilities",Natural Gas,1115323
2020,5,AR,"Electric Generators, Electric Utilities",Nuclear,1362478
2020,5,AR,"Electric Generators, Electric Utilities",Petroleum,-1625
2020,5,AR,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,173
2020,5,AZ,Total Electric Power Industry,Total,9353287
2020,5,AZ,Total Electric Power Industry,Coal,978379
2020,5,AZ,Total Electric Power Industry,Pumped Storage,11768
2020,5,AZ,Total Electric Power Industry,Hydroelectric Conventional,593664
2020,5,AZ,Total Electric Power Industry,Natural Gas,4284117
2020,5,AZ,Total Electric Power Industry,Nuclear,2769259
2020,5,AZ,Total Electric Power Industry,Other,-64
2020,5,AZ,Total Electric Power Industry,Petroleum,2852
2020,5,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,639803
2020,5,AZ,Total Electric Power Industry,Other Biomass,1855
2020,5,AZ,Total Electric Power Industry,Wind,53825
2020,5,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,17829
2020,5,AZ,"Combined Heat and Power, Commercial Power",Total,12345
2020,5,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,10988
2020,5,AZ,"Combined Heat and Power, Commercial Power",Petroleum,1
2020,5,AZ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,1356
2020,5,AZ,"Combined Heat and Power, Electric Power",Total,793
2020,5,AZ,"Combined Heat and Power, Electric Power",Natural Gas,793
2020,5,AZ,"Combined Heat and Power, Electric Power",Petroleum,0
2020,5,AZ,"Electric Generators, Independent Power Producers",Total,1536149
2020,5,AZ,"Electric Generators, Independent Power Producers",Natural Gas,903116
2020,5,AZ,"Electric Generators, Independent Power Producers",Other,-64
2020,5,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,559588
2020,5,AZ,"Electric Generators, Independent Power Producers",Other Biomass,1855
2020,5,AZ,"Electric Generators, Independent Power Producers",Wind,53825
2020,5,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,17829
2020,5,AZ,"Electric Generators, Electric Utilities",Total,7804000
2020,5,AZ,"Electric Generators, Electric Utilities",Coal,978379
2020,5,AZ,"Electric Generators, Electric Utilities",Pumped Storage,11768
2020,5,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,593664
2020,5,AZ,"Electric Generators, Electric Utilities",Natural Gas,3369220
2020,5,AZ,"Electric Generators, Electric Utilities",Nuclear,2769259
2020,5,AZ,"Electric Generators, Electric Utilities",Other,0
2020,5,AZ,"Electric Generators, Electric Utilities",Petroleum,2851
2020,5,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,78859
2020,5,AZ,"Electric Generators, Electric Utilities",Other Biomass,0
2020,5,CA,Total Electric Power Industry,Total,15397397
2020,5,CA,Total Electric Power Industry,Coal,24458
2020,5,CA,Total Electric Power Industry,Geothermal,985195
2020,5,CA,Total Electric Power Industry,Pumped Storage,2384
2020,5,CA,Total Electric Power Industry,Hydroelectric Conventional,2679959
2020,5,CA,Total Electric Power Industry,Natural Gas,4488323
2020,5,CA,Total Electric Power Industry,Nuclear,1597652
2020,5,CA,Total Electric Power Industry,Other Gases,132651
2020,5,CA,Total Electric Power Industry,Other,60308
2020,5,CA,Total Electric Power Industry,Petroleum,3326
2020,5,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,3395158
2020,5,CA,Total Electric Power Industry,Other Biomass,231611
2020,5,CA,Total Electric Power Industry,Wind,1553082
2020,5,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,243291
2020,5,CA,"Combined Heat and Power, Industrial Power",Total,1096162
2020,5,CA,"Combined Heat and Power, Industrial Power",Coal,24458
2020,5,CA,"Combined Heat and Power, Industrial Power",Natural Gas,807995
2020,5,CA,"Combined Heat and Power, Industrial Power",Other Gases,132651
2020,5,CA,"Combined Heat and Power, Industrial Power",Other,51852
2020,5,CA,"Combined Heat and Power, Industrial Power",Petroleum,1016
2020,5,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,6636
2020,5,CA,"Combined Heat and Power, Industrial Power",Other Biomass,1977
2020,5,CA,"Combined Heat and Power, Industrial Power",Wind,507
2020,5,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,69070
2020,5,CA,"Combined Heat and Power, Commercial Power",Total,208796
2020,5,CA,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2020,5,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,1232
2020,5,CA,"Combined Heat and Power, Commercial Power",Natural Gas,124900
2020,5,CA,"Combined Heat and Power, Commercial Power",Other,-139
2020,5,CA,"Combined Heat and Power, Commercial Power",Petroleum,30
2020,5,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,18043
2020,5,CA,"Combined Heat and Power, Commercial Power",Other Biomass,64198
2020,5,CA,"Combined Heat and Power, Commercial Power",Wind,532
2020,5,CA,"Combined Heat and Power, Electric Power",Total,973863
2020,5,CA,"Combined Heat and Power, Electric Power",Coal,0
2020,5,CA,"Combined Heat and Power, Electric Power",Natural Gas,890008
2020,5,CA,"Combined Heat and Power, Electric Power",Other,4969
2020,5,CA,"Combined Heat and Power, Electric Power",Petroleum,0
2020,5,CA,"Combined Heat and Power, Electric Power",Solar Thermal and Photovoltaic,829
2020,5,CA,"Combined Heat and Power, Electric Power",Other Biomass,12702
2020,5,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,65355
2020,5,CA,"Electric Generators, Independent Power Producers",Total,7481621
2020,5,CA,"Electric Generators, Independent Power Producers",Geothermal,919063
2020,5,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,132635
2020,5,CA,"Electric Generators, Independent Power Producers",Natural Gas,1384157
2020,5,CA,"Electric Generators, Independent Power Producers",Other,4547
2020,5,CA,"Electric Generators, Independent Power Producers",Petroleum,117
2020,5,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3318701
2020,5,CA,"Electric Generators, Independent Power Producers",Other Biomass,147022
2020,5,CA,"Electric Generators, Independent Power Producers",Wind,1466514
2020,5,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,108866
2020,5,CA,"Electric Generators, Electric Utilities",Total,5636956
2020,5,CA,"Electric Generators, Electric Utilities",Geothermal,66132
2020,5,CA,"Electric Generators, Electric Utilities",Pumped Storage,2384
2020,5,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2546092
2020,5,CA,"Electric Generators, Electric Utilities",Natural Gas,1281264
2020,5,CA,"Electric Generators, Electric Utilities",Nuclear,1597652
2020,5,CA,"Electric Generators, Electric Utilities",Other Gases,0
2020,5,CA,"Electric Generators, Electric Utilities",Other,-921
2020,5,CA,"Electric Generators, Electric Utilities",Petroleum,2163
2020,5,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,50949
2020,5,CA,"Electric Generators, Electric Utilities",Other Biomass,5712
2020,5,CA,"Electric Generators, Electric Utilities",Wind,85529
2020,5,CO,Total Electric Power Industry,Total,4028114
2020,5,CO,Total Electric Power Industry,Coal,1181796
2020,5,CO,Total Electric Power Industry,Pumped Storage,-4492
2020,5,CO,Total Electric Power Industry,Hydroelectric Conventional,166976
2020,5,CO,Total Electric Power Industry,Natural Gas,1184301
2020,5,CO,Total Electric Power Industry,Other Gases,1655
2020,5,CO,Total Electric Power Industry,Other,4973
2020,5,CO,Total Electric Power Industry,Petroleum,-16503
2020,5,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,177658
2020,5,CO,Total Electric Power Industry,Other Biomass,6355
2020,5,CO,Total Electric Power Industry,Wind,1319136
2020,5,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,6260
2020,5,CO,"Combined Heat and Power, Industrial Power",Total,23129
2020,5,CO,"Combined Heat and Power, Industrial Power",Coal,0
2020,5,CO,"Combined Heat and Power, Industrial Power",Natural Gas,17338
2020,5,CO,"Combined Heat and Power, Industrial Power",Other Gases,1655
2020,5,CO,"Combined Heat and Power, Industrial Power",Other,3919
2020,5,CO,"Combined Heat and Power, Industrial Power",Petroleum,2
2020,5,CO,"Combined Heat and Power, Industrial Power",Wind,215
2020,5,CO,"Combined Heat and Power, Commercial Power",Total,3492
2020,5,CO,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,1560
2020,5,CO,"Combined Heat and Power, Commercial Power",Natural Gas,0
2020,5,CO,"Combined Heat and Power, Commercial Power",Other,0
2020,5,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2020,5,CO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,1932
2020,5,CO,"Combined Heat and Power, Electric Power",Total,2992
2020,5,CO,"Combined Heat and Power, Electric Power",Natural Gas,172
2020,5,CO,"Combined Heat and Power, Electric Power",Petroleum,0
2020,5,CO,"Combined Heat and Power, Electric Power",Other Biomass,2820
2020,5,CO,"Electric Generators, Independent Power Producers",Total,1374603
2020,5,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,26299
2020,5,CO,"Electric Generators, Independent Power Producers",Natural Gas,110739
2020,5,CO,"Electric Generators, Independent Power Producers",Other,1058
2020,5,CO,"Electric Generators, Independent Power Producers",Petroleum,0
2020,5,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,174704
2020,5,CO,"Electric Generators, Independent Power Producers",Other Biomass,3535
2020,5,CO,"Electric Generators, Independent Power Producers",Wind,1052009
2020,5,CO,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,6260
